pitch,roll,yaw
0.48951453517293636,348.83122685787094,259.49213394805076
0.4851883040248208,348.8513110291254,259.4830224756979
0.4860531767284737,348.87300200238207,259.4710696446504
0.479940797751547,348.89640649934677,259.4607082476795
0.47105568213671245,348.9040332593287,259.45676039833927
0.4618397825948083,348.9193251991067,259.4489261713612
0.45934281484463974,348.93944949772253,259.44169983121935
0.4594200813596255,348.9585765887195,259.4330937928652
0.45681601837770525,348.9778436985944,259.42575816969656
0.4481614750082115,348.9981259453348,259.41962465982186
0.4379944182635302,349.00641950253447,259.41422881037755
0.43429362967214685,349.02171998004894,259.41204314984316
0.4346398348857019,349.04090683520116,259.4048919417822
0.43100649441237243,349.0582563694667,259.3998512621747
0.421794890419126,349.07299762524286,259.39108812946955
0.4147105168263683,349.07744834726077,259.384155487462
0.4126242675608996,349.1074960569669,259.3700443166368
0.412886802957122,349.1211461900232,259.3639791086538
0.41088507728263224,349.1372150638193,259.3536791833854
0.40474372336258585,349.15025133362394,259.34432865441164
0.39856096142069625,349.1663663111969,259.33196601201394
0.3940298779583333,349.1923218838166,259.31907744505014
0.3907769470052618,349.2079672858842,259.3091941613211
0.3898211207278567,349.2197339942768,259.3000007266983
0.3862774531678101,349.23520864161515,259.2884713673793
0.3786867918028252,349.25034604836316,259.2778709137874
0.3743815581503222,349.2656140824791,259.26507796947203
0.3736442979263575,349.2903111927442,259.2508711759984
0.37492797328392324,349.30156307562817,259.24021608089316
0.372558271167899,349.3180221239806,259.22896675933015
0.36686178667840263,349.331889115543,259.21687732449925
0.3630688172136506,349.34625129582025,259.2043166066156
0.36184447912449935,349.36172338183763,259.19312192656594
0.3625907039717497,349.3735686374057,259.1826649069466
0.36029271884201064,349.3851859354103,259.1684239625272
0.35353368636932764,349.40065460633303,259.15046056501
0.3502807554162562,349.41552478192983,259.1381389037473
0.34905470977981246,349.4163324517992,259.12291441208737
0.34890743382583406,349.42695851860043,259.10973214698924
0.34462994781683426,349.43917175061006,259.0946715798693
0.33965620939931623,349.45059865709146,259.0787913900491
0.33652195298307375,349.4649847430308,259.06130610577384
0.3348907650710572,349.47661484764006,259.0490527464028
0.3360685724964877,349.4856050841351,259.0437866705528
0.3282034762650858,349.49788149539455,259.0348801038751
0.3236694579558138,349.50964308114527,259.0221896123972
0.3231123439712082,349.52463620014714,259.01192383807467
0.32527199108982807,349.5346757244534,259.0027167430735
0.3216651709603853,349.5479271452169,258.99475957269044
0.31470680902172904,349.561596915067,258.98798402503377
0.3124037279305389,349.58351072324535,258.9829365152371
0.31448696230781925,349.59552417222176,258.9797331565164
0.3146436297719064,349.60509753611717,258.97686447706496
0.31086648180003645,349.6177914426896,258.9739753070461
0.3067777064472847,349.6327546796138,258.97407092969445
0.3032874264205553,349.6450464587989,258.97367477872257
0.3033689618037723,349.6552166104731,258.96827209908906
0.304009292038461,349.66476009229086,258.9672748914703
0.29859332555261114,349.6774659516944,258.9641739855871
0.29244650214514345,349.6930883018735,258.962001985431
0.2877344453502016,349.7058180669391,258.9598914569775
0.2853229350059375,349.71680527999274,258.9593928531681
0.28430310238548995,349.72902192709694,258.9520845507562
0.2794864849993087,349.7400714656267,258.9425359462965
0.2754233228559445,349.76350840598997,258.92544681299313
0.2702126889320181,349.77438121337497,258.91084386854766
0.2656551918474742,349.7868360633265,258.89484756551144
0.2647510188756673,349.79913638024806,258.8809959418747
0.26544345598320385,349.79778827166064,258.87045012979615
0.2647663868012999,349.8067050836221,258.85976088374514
0.2608752867280818,349.8166728909421,258.8481973734803
0.2562759547348716,349.8370217320268,258.8377881651852
0.25291035234092135,349.84853743096744,258.82542552278744
0.25093554721671496,349.86074810165616,258.8145518616288
0.25095347646328625,349.8723414939986,258.8039240872803
0.24884078689521022,349.8798470181228,258.79396567147035
0.24510379296514054,349.890528580211,258.7806399723997
0.2396421495892162,349.90159092534554,258.76411774479743
0.2355888325232103,349.9121324685558,258.74603140387524
0.2339926760111165,349.925227648742,258.72627849679554
0.23359780569972516,349.934596960736,258.704360419749
0.2329314353688258,349.943809178379,258.68925204130494
0.23063006182492818,349.95282673563077,258.67621321017936
0.22782498851016855,349.96411447700785,258.6632085299997
0.22351722021715326,349.97529208158454,258.65193188767995
0.22334048907237916,349.98481848792943,258.6440498493778
0.22262886873822846,349.9969028001185,258.63541649026683
0.22157615249218704,350.008283602823,258.6285726407185
0.21866092903684775,350.01781257048884,258.6229787157883
0.2144428336571153,350.0258739012567,258.6175896965331
0.2116718846077793,350.033041331017,258.61383309248964
0.2102857697528766,350.0513197710096,258.60518607300037
0.2106836416122431,350.06124830474187,258.597297204509
0.20988876500736964,350.071473951703,258.5881447510212
0.20801941426868853,350.0779839757557,258.58024222215147
0.2059835776689884,350.0834754478484,258.5732549386306
0.20306579289271035,350.09202513714195,258.5613089377722
0.201724928041059,350.09959896315786,258.5503601445327
0.19784065815701093,350.1096760535046,258.53504686041356
0.1962978891782343,350.1159939784868,258.51900274605316
0.19545477436234762,350.12301797427455,258.5028083675311
0.19336174826856184,350.13242143721436,258.4836565170983
0.19166229848548483,350.138668498984,258.466888402686
0.18991076850998645,350.14378687199326,258.4519166280253
0.19058140770911708,350.16407338760183,258.4344245135609
0.1889515538184228,350.17330951090696,258.4175471161218
0.1858766613510212,350.1802669123503,258.40113417154623
0.184012873481254,350.18509670986714,258.38434556656637
0.18514198912842172,350.19035851684896,258.36876590506955
0.1824726524832029,350.1953385785276,258.35615054567256
0.17975635828744022,350.2018682393741,258.34152711065957
0.1777256443296176,350.2086224426896,258.3189396750743
0.17730644146930805,350.2250089202821,258.29321718266004
0.1773090027902468,350.23057637822933,258.2738535963631
0.1739532321334417,350.235942345596,258.25791193484025
0.1711985181235977,350.24301842157615,258.244080801771
0.16880025461106377,350.2339880577197,258.2334120462874
0.16916908482624446,350.24136893089155,258.2227774417497
0.16844295034010748,350.24794128042043,258.21595408276886
0.16560371273928456,350.25315271475716,258.20525117633946
0.16183770384545557,350.2565225593389,258.1934281188862
0.16139886419128224,350.2632272437829,258.18017755189635
0.16140227928586726,350.27015049428036,258.16560192820754
0.1595649450589206,350.27642829190125,258.1503023044667
0.15709156280572972,350.2811368535603,258.1335478504327
0.1544568039931841,350.28564904728074,258.1157142265098
0.1540435775483983,350.2892946607503,258.1022177727098
0.15558506586670556,350.29660808580405,258.08960241331283
0.15458828513470685,350.3018826993906,258.08290199773705
0.15313729682290225,350.3070787658017,258.07129750633715
0.151790028668904,350.3126539077117,258.0565989392433
0.15296056567812819,350.31539025224794,258.0418320702577
0.15331232042038384,350.3203301865652,258.02857467307877
0.15186814895753603,350.3224168093566,258.0207336159116
0.15013925732387656,350.3266856775879,258.0114513888295
0.14930255915055,350.33141558358807,258.00675904886975
0.14826905281154923,350.33746969251365,258.002592633476
0.14866009448174566,350.3408617352102,258.0051471242256
0.14517412334388718,350.3453355091166,258.00606919976354
0.1423617796129212,350.3497589103778,258.01066591707496
0.14001175431140048,350.3538006748191,258.01550169100733
0.13982093590146324,350.3573481043193,258.013076973852
0.14118570641520964,350.3622837697683,258.01184753980135
0.13807411502123249,350.3681551711336,258.01180655866636
0.1355311368756589,350.3720355723558,258.0164169363561
0.13632644036735547,350.37473349707795,258.01877335161976
0.13740646402986376,350.3783509360171,258.01334335122965
0.13760838149720225,350.38417708737916,258.0083641433247
0.13402721459778671,350.3897138094751,258.00580282238593
0.13105224032742305,350.3957004702826,258.0053178789549
0.13465772643554352,350.40238381038546,258.00420455812014
0.13673497105708687,350.40779417398176,258.00182765228897
0.13755245932337276,350.4101693722656,257.9991228973777
0.13652024698505458,350.41375692912715,257.9980847086238
0.13243108476611937,350.429167543442,257.99522968955074
0.13160505876337095,350.43527800142823,257.99509308576734
0.13286480177841517,350.4383319497609,257.9922517270726
0.13190942906825964,350.4418230302004,257.9866304813857
0.13063558544783904,350.4326415484086,257.98017595262
0.12691910876570583,350.4333979918592,257.9732364804233
0.12691398612382834,350.43569549674123,257.9721231595886
0.12621816060213328,350.43775479877604,257.9698760273517
0.12383313058111624,350.43074617091395,257.96812066873497
0.12036766335098102,350.4367763741774,257.9681548196808
0.1207411893212161,350.4396091951357,257.96988968772996
0.12366237585186592,350.4403306338668,257.9694184046773
0.12360005037568955,350.44400783696113,257.96995798962166
0.1207860124376443,350.4459501720064,257.9706410085387
0.11516603407097996,350.4478293278018,257.9755382541736
0.11490221801428821,350.4506886157431,257.9859064813337
0.11794976304458328,350.45627912557876,257.9985491614874
0.11820973711986689,350.44714460133747,258.01142406807287
0.11512505293595988,350.4542257999595,258.02212697450227
0.11196308889685389,350.4545246207357,258.03793203224166
0.10975224203988539,350.45617411142024,258.05228225968784
0.11100173977117458,350.4608562060963,258.0644126756538
0.11415175097923307,350.46396564971593,258.0762152425396
0.11050527039587929,350.4709221973856,258.0848554318396
0.10610107237158382,350.4756213675346,258.0927716210877
0.10578602989611699,350.4792772262878,258.10603584845586
0.10983591185721804,350.482197132158,258.12304301948916
0.11269690734580713,350.48614668904554,258.1399613980633
0.11391013303734386,350.48988109497424,258.1569753992858
0.11177099649655388,350.4934797508932,258.1680539661196
0.10901159340176213,350.49486713306834,258.1786339291439
0.10826795655587698,350.5090995397514,258.1821241558098
0.10849634100624929,350.5106713370341,258.1825476275383
0.11079512654878171,350.51480274770836,258.18461717485684
0.11069736946628589,350.5172129507117,258.1883259675762
0.10969333165829402,350.5202284792303,258.19200060934963
0.10560076101488039,350.5240021587467,258.19561377942057
0.10469319962891495,350.53528733880285,258.1955659680964
0.10726007009637037,350.53868023527303,258.1955796284747
0.11082671617369301,350.5420116600407,258.1952995907188
0.11353105753840816,350.543589433739,258.1990493645731
0.1134473877210755,350.54595438673914,258.2014877421068
0.11070377276863277,350.5471701604114,258.2050189499077
0.1094248198465479,350.5500439625047,258.2098205728942
0.10831149901183582,350.5492601982974,258.20985472384007
0.11251974931420992,350.55565752422876,258.20596151601313
0.11499101047349838,350.5596787981026,258.202621553509
0.11438781939242162,350.5654357937993,258.1981546097918
0.11077677041538729,350.56784087416077,258.19282023205005
0.10886645188189935,350.56969185542584,258.18941879784336
0.10904318302667343,350.57290716697764,258.1863793636627
0.10934584578426962,350.57655448799443,258.1844942314518
0.11076311003704727,350.5796758844451,258.1854094768006
0.11085531759084244,350.58177872893583,258.18714434484974
0.11006771140217535,350.58377997436264,258.1859968730692
0.10637982946708498,350.5858111018671,258.18318283513116
0.10477046614390072,350.57614894551244,258.18378389177815
0.10698814319003923,350.5778513701631,258.1844464201276
0.10892152028208257,350.5789501768458,258.1862495900685
0.10917551794184242,350.57933864385484,258.1869804203097
0.10824917353565945,350.5819631440434,258.18814838265774
0.1040917160951307,350.5825215120081,258.1895758921943
0.10216943806048863,350.58605186603535,258.1901769488412
0.10387869957039093,350.59963625852083,258.18853087325124
0.10531645439067862,350.6011363388173,258.1850816277204
0.10713200404943263,350.6029847587614,258.17790309890273
0.10664236486330733,350.6045309428348,258.1691877775218
0.10524388363074723,350.59410807416134,258.16582049426097
0.10438242602167937,350.59506173932425,258.15783600312125
0.10186933662383119,350.59434798455595,258.15179128570577
0.10177969039097477,350.6076916128732,258.1381035866091
0.1005737351156444,350.6071895939692,258.1244773592149
0.10079187428226168,350.608915924282,258.1091709052849
0.10062965728947387,350.6124052971742,258.094431357056
0.09655586966627779,350.61164458485536,258.08495105448804
0.09603293330794868,350.612763028332,258.0754844122984
0.09884995945375581,350.61301659910487,258.0635657321967
0.09882605379166078,350.62489088297696,258.05143531623077
0.09844868584001756,350.6374567235025,258.03640206986756
0.09570679177508057,350.63562452525764,258.0258016162757
0.08937049731921115,350.63385379871534,258.01738682321826
0.08980208656749794,350.63274389297516,258.0138146342823
0.09211880135660164,350.6343455723356,258.0105156529132
0.09155488386325246,350.6222732129776,258.01245542663753
0.08774064342851685,350.62410797254336,258.01174508696386
0.08724716226098343,350.62508639714196,258.00962089813197
0.0906204286074301,350.62465268012966,258.00919742640343
0.0912210583675681,350.613974533136,258.01326138895956
0.08675154665933438,350.6151800615245,258.0153445966564
0.08243016467872533,350.6179377504019,258.0154812004398
0.08329119540097006,350.6174895192376,258.01296769082523
0.08721215754148712,350.60703506093927,258.0123871247458
0.08528049466684288,350.6093940375238,258.00839146408134
0.08390463176580183,350.60678575903455,258.0064243696004
0.0825454241209693,350.60638533919445,258.0025311617735
0.08312214821901225,350.60722459868873,257.9977500293545
0.08467644981211989,350.61107341028605,257.9910974251029
0.08245407034082038,350.61098205650586,257.98260066977537
0.08050277067231236,350.6101726790892,257.9741517257721
0.0831362354841754,350.61650341067616,257.97167236710334
0.08390676619991747,350.61990313733554,257.9695481782715
0.08191405850956625,350.62258569413206,257.97058636702536
0.08032177065930701,350.62212807145767,257.9674649705746
0.07922552529751997,350.62164568934753,257.9666316874959
0.0787427163005647,350.62445289709643,257.9592072718681
0.07841742854134284,350.6255781707622,257.95845595105936
0.07825265022761628,350.6273036473013,257.9568440264153
0.0766595019336042,350.6280370388634,257.95950780019155
0.07528578013678539,350.6302781946848,257.95974685681256
0.07587659149999149,350.6310474447401,257.9582988567085
0.0766347424978629,350.6219086516306,257.9560927056066
0.07889041914136623,350.6203821043511,257.9532445167227
0.07909404415599723,350.6210173119439,257.9551091583661
0.07610924481859505,350.6344565629096,257.95372262996455
0.07608832736426188,350.63641170455946,257.9571718754954
0.07412080599647508,350.6383361103581,257.9612358380516
0.0753374334423836,350.6418519502334,257.96864659330106
0.07830131532545262,350.6532071397285,257.97063417834954
0.0782428318306844,350.6531217623639,257.97197289542686
0.07778520915629353,350.66502848963455,257.96705515922446
0.07697667884318667,350.66416105560995,257.9636127438828
0.07828167853158884,350.6659266595104,257.95587413955315
0.07960801589104069,350.66858189555023,257.94976112024597
0.08286388169102114,350.6680952445719,257.94197470459216
0.08172452076009838,350.6676401832184,257.9393519119509
0.08028591216616446,350.6684478530878,257.9324329303216
0.07765586244888642,350.66972253714164,257.9272897978766
0.07664584155526417,350.6715812023695,257.92489923166715
0.07833162428989456,350.6731273864429,257.9270507412557
0.07924943095961502,350.6747043063675,257.93045217546234
0.08071664097069838,350.6754906318957,257.93459127009936
0.07970662674718275,350.67672860368276,257.9348303267203
0.07823856296245313,350.68743663275404,257.9302336094089
0.07482175416004765,350.6872880761396,257.9290041753583
0.07436413148565679,350.6873008827443,257.9264291940412
0.07452805602573709,350.68811282148187,257.92364247685987
0.07589580140703214,350.68924748665773,257.91929164635854
0.07795596388554385,350.6902216423881,257.9168054575007
0.07771135773589277,350.69051960939066,257.91649126879884
0.07557862449744968,350.69057595845135,257.9152208536132
0.07607125189133684,350.67833882077963,257.9109588155711
0.0757212046963737,350.67761225940666,257.89500349366995
0.07676835807350127,350.6770743820095,257.8765551527218
0.08069913861095022,350.6793770095334,257.8581887740436
0.07852201581300866,350.6799592831602,257.8429711125728
0.07593934386299098,350.6803204294126,257.830724583391
0.0736064073746085,350.6811460285285,257.81827997872324
0.07177335535610632,350.6824821842849,257.81123805368895
0.07297674931049794,350.6819229625466,257.80584220424464
0.07524778720952718,350.6837073494672,257.8043395626272
0.07610369528989441,350.6825402408928,257.7989505433721
0.07519656079075208,350.6816710993209,257.793240505226
0.0748409640670883,350.6942881662652,257.7826400516341
0.07998239563492202,350.6971312325072,257.7772168814331
0.07906501585202468,350.698910496786,257.7750858624121
0.07814848984277359,350.69664031266063,257.7734944283354
0.07691648780112592,350.6981941806968,257.77038669226306
0.07598800896082732,350.69944922795685,257.77359005098384
0.07792309360016317,350.69879438357015,257.78285861768757
0.07908507953271159,350.7124385402109,257.79240722214723
0.07844901816625414,350.7120953232051,257.8040117135471
0.07756578932920688,350.7099489362584,257.8124674877395
0.07562472827434727,350.69864155808744,257.82132624309304
0.07688916704444587,350.69830346372356,257.82432469613866
0.07846523986553293,350.6988541477254,257.82401050743687
0.07918369038885364,350.69738992592204,257.81827997872324
0.0799508060100107,350.69578910033533,257.81374473311433
0.07967119514086331,350.6953323314346,257.8087928459661
0.07692673308488095,350.6954672276707,257.8020787700119
0.07693953968957472,350.6964311381173,257.7978782036724
0.07908507953271159,350.6982744354196,257.79314488257756
0.07938048521431464,350.69660701548844,257.7895658634525
0.08010747347409787,350.69728832685814,257.78716163686465
0.08042934613873472,350.6963679588675,257.7857204669498
0.07938518096936902,350.6960136428043,257.7798396740744
0.07582066932616201,350.6952418314281,257.7744984661434
0.07455324234830152,350.6979491476604,257.77412963592826
0.07367684370042425,350.6971491617538,257.77843265510535
0.07313384366140824,350.69654298246496,257.77932057969747
0.0703381618567574,350.70670032753446,257.77563910773483
0.06966026558163363,350.717675587757,257.7697651450486
0.06986260993579525,350.7173605452815,257.76247050301504
0.06950317123072333,350.7185857104639,257.7610429934785
0.0693733976364931,350.71947448882963,257.762668578501
0.06943188113126132,350.718860625578,257.7650523145213
0.06962355331484481,350.71740323396386,257.77331684341704
0.07070656518511496,350.71638126690925,257.7858024292198
0.0696282490698992,350.7156436064789,257.79973601512665
0.0685477918504612,350.71500669133883,257.81290461984645
0.06724834836086627,350.7140666865543,257.8282793756681
0.0688871668748462,350.7140103374936,257.843059905032
0.06920563111500466,350.71439795072905,257.8547736794586
0.06871897346653463,350.713632969542,257.86883703895967
0.06700758419262332,350.71380372427126,257.88405470043045
0.06433356513256333,350.72368188535836,257.89988707892655
0.06302302258556712,350.72321487117387,257.91051485327506
0.06461531043582636,350.7223320692236,257.918267117983
0.06614954167814047,350.7220708144879,257.92322583532047
0.06281470181588174,350.72073465873154,257.9269551186073
0.06049286438490053,350.7212127719734,257.93254221334837
0.05908285720811602,350.71986722470695,257.9353357607189
0.058979123710096455,350.71890587558124,257.9364217607969
0.0614290271880154,350.7196051161975,257.9398027044361
0.06383069245492114,350.7214321918005,257.94682413890285
0.062174371581193044,350.7206962389174,257.9526434600757
0.05795544243813418,350.7211350785716,257.9600268945685
0.05661587158716543,350.7196708567683,257.9652861402294
0.058460029333175484,350.7194386303365,257.97468448052734
0.05963268743630205,350.7191372482394,257.9881604437598
0.05928690910957015,350.7201703143513,257.9971079915725
0.060424989380023525,350.71947363505603,258.00415674679596
0.05850186424184181,350.7219196965525,258.00246969007094
0.06155410502719126,350.7217873616373,258.0029409731237
0.06356388819046752,350.7214449984052,257.99748365197684
0.06665027992166703,350.72066208797156,257.9915072364531
0.06568210060681771,350.72141682387485,257.9824435754245
0.06387679623181872,350.72151586161783,257.9722119520478
0.06404370897966091,350.7220212956164,257.9654090836345
0.06399589765547081,350.72340355514973,257.95945315867823
0.06674163370181595,350.7217873616373,257.95646836601094
0.06938961933577187,350.72007810679753,257.95482229042096
0.06907116176572003,350.7208849228933,257.948115044656
0.0667740771003735,350.7188529416152,257.94072477997406
0.06523643076347438,350.7190655312531,257.9294413074652
0.06363859338451452,350.72083881911635,257.92221496732327
0.06616106762236486,350.7192175029621,257.917864136822
0.06832666447608203,350.7165067716353,257.9139299478601
0.07015161231505142,350.7162822291663,257.91217458924336
0.06967392595997365,350.7151851300309,257.9098113437906
0.06734269034877707,350.7158024083771,257.9107402495177
0.06625498272345254,350.71497766303486,257.91057632497757
0.06836380362969398,350.71564958289446,257.9078169285529
0.07125212654506972,350.7158066772454,257.90573372085606
0.07376648993328067,350.7157212998807,257.90513949439827
0.07099215246978612,350.71788903116857,257.90167658848907
0.06872068101382714,350.7191099274827,257.89787900331055
0.06901523959189056,350.72143987576334,257.8905570405203
0.070061966082195,350.7203000879456,257.8809674549256
0.07495536973568602,350.72333781457894,257.8692810012557
0.07693356327405096,350.7234419749638,257.8570686230197
0.07690709629101716,350.72257368716555,257.8440434522725
0.07560423770683723,350.72130924839547,257.8360657913219
0.07238977992869998,350.718986130304,257.83004839466315
0.07301303469046364,350.7195504746842,257.82508284713657
0.07417715505712769,350.7182749368567,257.81941379012545
0.07601191462292237,350.7183159179917,257.81476243130066
0.07587701838681461,350.71926360673905,257.8080551855357
0.07410671873131193,350.7194138709008,257.8036155625752
0.07425612911940596,350.7182774981776,257.80005020382845
0.07538823297433557,350.71919530484735,257.79386205244043
0.07725416194832505,350.7209523710113,257.7920042409862
0.07769385537614461,350.7208021068496,257.7923935617689
0.07588427546280775,350.7216908852153,257.78988005215433
0.07463392395787229,350.7232336541941,257.79053575031463
0.07516070229760952,350.72189066824853,257.79439480719566
0.07613229670704384,350.72342233816994,257.8003643925303
0.07616559387924765,350.72296044662727,257.8097422422607
0.07695320006791474,350.72484216374363,257.82112133741794
0.07740101101548032,350.7261595364798,257.83790994239786
0.0756187518588235,350.72483704110175,257.8563719437244
0.07487639567340774,350.7248336260072,257.86943126541746
0.07407939797463188,350.7263704185704,257.87698545463945
0.07441962677266314,350.7267930365253,257.8778870396099
0.07364994983056733,350.7255174986978,257.88263402108305
0.07358933190168346,350.7268374327549,257.8867457949634
0.07605844528664307,350.72751532903004,257.89755115423037
0.07660357975977472,350.72811382435606,257.9092717588461
0.07758884121765566,350.72899064989076,257.92371077875157
0.0797390701457403,350.7281804187005,257.9353425909081
0.07710858687153253,350.72940046124097,257.9437437235872
0.07872734837493217,350.72808394227843,257.9556419131213
0.08316355624085545,350.72805491397446,257.97118059348315
0.0835533039103693,350.7296540320139,257.9873066701135
0.0824147967530928,350.7278790366033,258.0038084071483
0.08144917875918226,350.7266231355697,258.0201393894538
0.08259067412422064,350.7257599704134,258.03640206986756
0.08552253949555522,350.7252699043404,258.05287648614564
0.08421711959043653,350.7241164561443,258.0683468646157
0.08247370713468416,350.72609038081447,258.0818638089832
0.0804588013295304,350.72618771101014,258.0954900363773
0.08052753010805365,350.72498303639526,258.10921871660906
0.08298511754878887,350.72503255526675,258.12345283083937
0.08377058930334033,350.72557897040036,258.12850034063604
0.08170573773988085,350.72386630046594,258.12949071806565
0.08115121175664045,350.7119698184791,258.1284115481768
0.08112047590537538,350.71202189867154,258.125727283833
0.08191021652815811,350.7109119929314,258.1254745668337
0.086882600914034,350.71131668163974,258.12179992506026
0.0870943367783044,350.71169148827045,258.11819358517846
0.0842265111005453,350.7131753468676,258.1117663771695
0.08199644766642952,350.7139061771088,258.1008653952542
0.0827392307386684,350.7152406253179,258.08946580952943
0.0839917233478261,350.7152030592774,258.07456233676044
0.08385511289431924,350.7170463565797,258.0633130151974
0.08300176613489077,350.7157691112049,258.0531155427666
0.08217019060344172,350.71362016293733,258.0435396175502
0.08347987937679166,350.7112637476736,258.03802765489
0.08396568325161544,350.71382762993335,258.0315253148002
0.0845957682025491,350.7133008515936,258.02720863524473
0.08324807983183435,350.71175125242564,258.0264231634902
0.08288437225853118,350.71171027129066,258.0272427861906
0.08177617406569661,350.71112202124834,258.0286293145921
0.08017492159215174,350.70895087486593,258.030193427912
0.07865648516229329,350.7087835352313,258.02668954086784
0.07740826809147346,350.70921895979086,258.02024184229134
0.07411482958095132,350.71236596945096,258.01345263425634
0.07288198043576402,350.70982001643785,258.00725082248994
0.07414001590351574,350.71222765812024,258.00115146356114
0.07350779651846644,350.71311558271236,257.99192387799246
0.07177847799798383,350.71341013462035,257.98271678299125
0.07384461022191269,350.7134750214174,257.97521040509343
