command,pitch,roll,yaw
stop,357.2409521284059,0.3422211588760676,201.42252815295183
stop,358.4262969877507,359.19645641867834,201.57892582456677
stop,357.46353347930466,358.3792367709259,201.34462301527864
stop,0.06979352097151499,359.0859822709999,201.53358702885623
stop,358.5721346533003,0.05554187436598051,201.7037133807029
stop,357.93318689158826,0.45555136616419506,201.1361110002965
stop,357.718422905638,0.2190230891454171,201.90416577246444
stop,357.6475750609248,359.0799268814139,201.69370032337966
stop,357.5169421435196,358.5056981502955,200.6743355708903
stop,358.2201824758889,358.6644925779789,202.36029946561624
stop,358.19509134908606,358.78428577172787,201.2227724404856
stop,358.530476369057,359.610904933717,201.8210150495087
stop,358.4281445539212,359.66857059337343,201.76474795112614
stop,358.330510201387,0.1811715814875948,201.88049233680118
stop,356.2329987010289,359.75251863419305,200.50822537027557
stop,358.1728289878166,359.04932848770585,201.45792219323081
stop,358.9231361537565,359.23456930113383,200.1039737940592
stop,358.81152638040686,359.44344411655476,201.01281242539943
stop,357.5884106816736,358.1413721247073,202.70381699973285
stop,358.6214567299574,0.4418542488769543,202.44794445304584
stop,358.3673395418871,3.1115415549405565,201.20531447696706
stop,357.43795783595755,359.97227336733266,201.8855193560303
stop,358.37278085477806,359.1166197248522,200.83922999783272
stop,358.4140968825109,356.5805522366148,203.5091099632557
stop,358.7396566753608,0.0554878765179084,201.96517302213098
stop,357.0968799600351,0.44551824516026944,201.34820203440373
stop,357.621369972957,359.30987432452815,201.77010281943544
stop,357.6905418600026,358.9991722741963,200.72515217831517
stop,356.916600958874,359.8903267920534,203.01322456913442
stop,357.7900099048855,359.87547384534196,202.12351046747023
stop,358.3895511036245,358.92221375805343,201.215395836182
stop,359.05068150549175,358.9580735318565,201.59387027847075
stop,358.4757575891819,359.6993457982675,201.62733820540382
stop,358.37849099964586,359.32757614714444,201.7064044752359
stop,359.522949226041,358.76578535058724,201.41792460545122
stop,359.6273654228125,359.57430331065666,200.4231485339739
stop,359.8307128009259,359.0314480129541,201.1222866974164
stop,359.737220184391,358.49987776190557,201.317438862382
stop,357.4229329138874,357.69564977428473,200.74001466994912
stop,357.89501979450625,358.97204703168126,200.62065028401398
stop,357.8777539300581,359.35941213911354,201.65385299976182
stop,357.71139741574643,359.9325947240409,201.32268444766459
stop,359.47808246043513,358.6879555584383,201.54078604824142
stop,359.7068269631623,358.20783434764314,200.69217602500237
stop,358.67578757643196,358.3592698868261,200.76961670981197
stop,359.97233972989085,356.53022334738534,200.65928183395957
stop,359.8193830111967,356.4865669126447,199.78053701610241
stop,1.7359735793334288,356.80791343927206,199.7082736146837
forward,53.5353505636401,1.590433987508093,207.63343773129785
forward,53.09506973955191,1.6628225734877096,207.2441442693638
forward,52.983481523986825,1.53362773106792,208.19882713041318
forward,52.61590123342425,1.7410622837085,207.50455206165972
forward,52.491834262245554,1.3517792805016198,208.54324624950024
forward,51.79641855190071,1.546654502640721,207.22336683390864
forward,52.60872611970115,1.3262150563770256,207.79827751672696
forward,52.4582741277587,1.3730291729482929,207.92101601611208
forward,52.3752736689647,1.5258055636426688,207.3665959008038
forward,51.789916211810855,1.3674048323319048,207.75684558922165
forward,51.53909800510964,1.357279503774184,207.379942090442
forward,51.67589644890125,1.4055975426233236,207.80282642271416
forward,52.30355326758498,1.3426198901029267,207.9545795656935
forward,51.099411407479245,1.7578825850350084,206.37078164057263
forward,51.88023180320593,1.3272783247317261,207.67138626232645
forward,52.68051140787799,1.5647943111375113,207.7000457360838
forward,51.22565379390859,1.0831690713427629,206.57865161777278
forward,51.88672389801203,1.351363599457601,207.09662584366987
forward,51.80280136368008,1.3909047385015683,207.11792237350198
forward,51.73059943396388,1.2143536332451417,207.83050234923107
forward,51.51784587150715,1.0478945593742321,206.23512042327783
forward,51.42367122323102,1.3324409872489038,207.18425717072114
forward,51.92305708930191,1.4194647476291535,206.8256175977821
forward,51.40753831641145,1.555623394794594,207.11405648643174
forward,51.728512811172436,1.5721444484580913,207.0702476530953
forward,48.926888741943685,1.1573456727810418,206.87049194062908
forward,50.739091608004394,1.0938336646797973,206.1037895459168
forward,51.215254830897244,1.4644903151332296,207.116597316803
forward,50.93902149029442,1.1027071476287018,207.16245520689046
forward,51.22026477465345,1.5053384749079024,207.34146080465814
forward,50.71856005935933,1.3807772755097318,207.4641993040433
forward,49.673568437104066,1.1304243754457308,206.66024505759776
forward,50.29802531216165,1.2421653097717873,206.54228769063164
forward,50.3248679555998,1.3050298372840559,206.63398981042823
forward,50.10643509084821,1.339837868676616,206.76719215962183
forward,49.14687547473145,1.2444114815133696,207.10812788223217
forward,49.55393767379129,0.6833427640174689,206.47686813876126
forward,50.189859021370744,1.0871680403800996,207.5783727462092
forward,49.359249961689244,1.0199936635015532,206.71502317474125
forward,49.23449655649896,1.5085514385821588,207.28466095152032
forward,48.95056217760695,1.3992349012463394,206.65136581167675
forward,47.710169088481365,0.5373349307080171,206.8849992624262
forward,46.9409600143437,1.2280567002674798,205.51163946563338
forward,48.278334959494295,1.1515598622238064,207.00344840301256
forward,47.54176052921095,0.7008779406901544,206.34389801599946
forward,46.77284515320759,0.892803641685721,206.32153597665683
forward,46.57277525203958,0.9900168170080134,206.10840675379575
forward,46.10746178464329,0.9018717316651179,206.82412861654305
forward,45.53119872436932,0.8478056083817366,205.7794511829896
forward,45.20681938030707,0.5704194599130596,205.76740272929368
forward,45.246178345399265,0.4360436255231246,206.25669016067673
forward,44.29048461635274,0.8162515751593057,206.44809938197716
forward,43.60543371807339,0.802053159339583,206.0341216163827
forward,43.45618383942486,0.8195021048739971,205.5149862583267
forward,43.432715309436695,0.38220508627732225,205.84157858368002
forward,43.37031811627404,0.4034758961783287,206.24781091475572
forward,41.57527951559757,0.686375154565543,205.16687883708784
forward,42.300328001656524,0.6192213749762123,205.87732779379587
forward,40.96708532095379,0.8253743600129155,205.3238639049714
forward,41.13986178619843,0.6248393122902536,205.6559340420391
forward,38.96562132808661,0.8073961815395313,204.6859242364922
forward,39.62070135628795,0.8112985674331358,205.98090078236996
forward,38.88909247353121,0.641757797586081,205.8917394929446
forward,38.84587445155795,0.6042204119290131,205.65156272097028
forward,37.836809624336944,0.4877297213654474,205.92431949528557
forward,37.6043577963139,0.6939864399001702,205.42131704404915
forward,37.44862265304844,0.7730093807196905,205.50781455969818
forward,36.55093089043366,0.8259881699037176,205.88335202064383
forward,34.309566748253545,0.6233984625404982,204.69358770874098
forward,36.27531909704531,0.5176688950968462,205.40954179792004
forward,35.86487936944091,0.42726130959138403,205.42350270458354
forward,35.55654755483361,0.35634102752033514,205.22412948271088
forward,35.82837883851636,0.5646534462322467,206.07885935544627
forward,35.7709710985424,0.8237533106629482,205.85544386769516
forward,37.285237697912564,1.1205759897145129,206.50567787668038
forward,31.22845133818787,0.34917909392790075,204.74652167480858
forward,33.90921862514784,0.1494755416954085,205.9307808542404
forward,34.10762196015836,0.8482020261578618,205.94811587435387
forward,34.324197013455716,1.3363228825749982,204.99009988098956
forward,33.67596083480273,0.7510513897551573,205.38465258858452
forward,33.6484522479205,0.8499352933814582,205.72390808465906
forward,32.51808667613466,0.9351687971472242,204.81483722688702
forward,32.02785326355158,0.930356075103304,205.360446398166
forward,31.52891135977673,0.9039570737960874,204.80348545248648
forward,30.909040956746807,0.36972539684878336,205.23862314412963
forward,31.240352942816617,0.7301317476270248,204.5177376583698
forward,31.150156879732013,0.3086425348536833,205.5653247525097
forward,30.39040420250023,0.2874094243952442,205.0061235047824
forward,30.60926053898036,0.36868715473408853,205.19619400900552
forward,30.443430376121622,0.22423129515053694,204.46933893791112
forward,30.097795483362297,0.3026144927047504,204.45763199367371
forward,30.068651066173853,0.14394719725337077,204.22279642963034
forward,30.538851533921285,0.2896781677775991,204.714037295116
forward,30.01742464739876,0.44845570675105095,205.47944195388595
forward,29.513110799841698,0.38054889880572634,205.40869485446296
forward,28.709600515692227,0.6226444203282994,204.99582357951402
forward,22.71082978277762,1.1197210421294976,203.92472697425097
forward,22.782565552082968,1.039679656071705,203.4647137336506
forward,22.430790319259803,0.9126552129823928,204.97122123812363
forward,21.951083935735003,0.83961877288783,204.4639021073318
forward,21.79566639626595,1.00759484244557,204.28791545317722
forward,21.621394119593074,0.8268069388304728,204.55139683059963
forward,21.237406007096833,0.7964581671922848,204.81054786808826
forward,21.498129695641854,1.072698604788545,204.56303547294533
forward,21.43556004020266,0.7109111684157857,204.80799337733868
forward,20.38552944588721,0.7097012644373415,204.3925812720185
forward,20.85610045139712,0.9894418004572629,204.3706290440261
forward,20.819371109135375,0.7964581138314318,204.56283056727025
forward,21.152412840612488,0.7432288488039358,204.75671231705022
forward,20.272785220805105,0.8221292197443661,204.76264092124978
forward,20.130954635142498,0.8187602289362573,203.94468478700574
forward,19.871725050478418,0.9206171858422179,205.38972058894868
forward,19.707127736764864,0.467764651534677,204.81955005741435
forward,19.03842148116935,0.8734315710131253,205.04882584747332
forward,19.375738911066893,0.7839387506087687,205.03957777133712
forward,18.77503572639532,0.43674115859211216,205.06907052817326
forward,18.164160682502306,0.7178092325906755,205.06002735771216
forward,18.90418094322192,0.8078658637666755,204.6499154791879
forward,18.98812396812138,0.6227010895540693,204.63024453437828
forward,18.58845886393267,0.6269421567809713,204.7448687690294
forward,18.518370877764582,1.0618911110874691,205.13099302318858
forward,18.070967873919358,0.8970514323800871,204.00632041407593
forward,18.91539440629179,0.7701469444880734,204.84730794620128
forward,18.4948374609793,0.7575681906361429,204.88145889205134
forward,17.97997097115457,0.7651058379937808,204.6002873246786
forward,18.100972894943226,0.5665999967848474,204.39625591379198
forward,18.05117910834654,0.7701696228505519,204.5857526821248
forward,17.92629251446744,0.7124125293727191,204.53796867869139
forward,17.962962092573946,0.8991021966783835,204.71562189900342
forward,17.755657313527596,0.6774706689611091,205.05314252702877
forward,17.01000214674272,0.4514137656310483,205.06486313164453
forward,16.965988407731157,0.5052755168478581,204.91576010206313
forward,16.106902581852587,0.5837687978415851,204.08485392915276
forward,16.37409445954161,0.40178550440002986,204.7396095233685
forward,16.193220805035914,0.41343236431707675,204.1734688034445
forward,16.054928257363375,0.544451667658053,205.08928788811647
forward,16.26465775356508,0.45952765683905317,204.96284742620122
forward,16.421070793105663,0.3454310543012827,204.57094483200422
forward,16.47536738191268,0.4181315344660455,204.62143359034894
forward,16.46495134342841,0.7354931793212203,204.53993577317235
forward,16.33361705097282,0.4878785981450125,204.99378818314136
forward,16.354240807171674,0.5732490258592962,204.0658660032601
forward,17.19707932056208,0.4521056958104823,204.2739135653787
forward,15.865318790909235,0.3104617130504339,205.09660985090673
forward,17.05460669711749,0.5199741906634313,204.96372169041496
forward,15.820061957468731,0.569815735223454,203.5850889875829
forward,16.30560815273389,0.6863380154119311,204.30669847339476
forward,16.431263142894615,0.5884656201130267,204.53781841452965
forward,16.680215000405116,0.7550631653971878,203.56888777887164
forward,16.101957524893496,0.8328530969889621,203.11735763322045
forward,15.849752789790777,0.9875498380571693,203.62189004683094
forward,16.45609600316949,0.6995839400075543,203.71458937424634
forward,17.008219467369347,1.3630096056010015,203.6498665016713
forward,17.024383110040183,1.4249858883560511,204.39856451773144
forward,16.81736349139168,1.1222379668386473,204.34186028724199
forward,16.91060581884611,1.7832730662225902,203.55744038182272
forward,17.76605456899165,1.8089943846980947,202.8897347489406
forward,16.594380013105567,1.6025416717507042,204.3938790079608
forward,17.281901732317174,1.8166732248724815,204.4769477686465
forward,17.154040591054535,1.8626350619013783,204.22235929752344
forward,17.287982308225775,1.7310301231999263,203.91683127557044
forward,17.210625293233505,2.0524733396927126,204.7878306589088
forward,17.006385561577197,1.8009627225643943,204.6625103480174
forward,17.020469411645763,2.3578357295583503,204.72603110729852
forward,16.395430262961437,2.391914531535306,204.49917320420573
forward,16.36207674169697,2.3379421632704536,203.98925860152926
forward,16.623773732198718,2.443500815902296,204.5399084524157
forward,17.16684207310643,2.5876391517307216,204.50197358176544
forward,17.892677738467224,2.659309180465312,204.46108806939372
forward,18.282124879657594,2.505779121084707,204.57426430394085
forward,17.158647553649708,1.4278443225237014,203.96062644852856
forward,17.212092076357767,1.1810603030227378,203.8139139851567
forward,18.39325718009558,0.10232568530785928,204.33366406023796
forward,18.405568596074527,0.7010888761416314,204.3936741022857
forward,18.313620589467817,0.21876428900889708,204.43710044502865
forward,18.558141361754274,0.291759160999058,204.74556544832475
forward,18.824037211048285,0.18920920669660565,203.67441420154833
forward,18.656053831053697,0.014328106037620279,204.30900707733423
forward,19.402494469593126,359.92754880172964,204.27332616911008
forward,18.943090823376192,359.23009600747514,204.18637786097582
forward,19.156723772688558,359.0020588828943,204.0787887211698
forward,18.838539410203513,359.1237753085032,204.4321007465562
forward,19.45192454861651,359.54989154755236,204.46179840906743
forward,19.38702579867034,358.88267966264203,204.24931122398831
forward,18.767706933415898,358.97886718901094,204.20466910757312
forward,20.079390122003485,359.17059059901317,204.1585926514322
forward,19.661136657988585,359.4467017432629,205.05348403648728
forward,19.367691240677328,359.63737802656846,204.14413997114846
forward,19.337696464937217,359.0943632332766,203.78677081339507
forward,20.28272143850018,359.3014686028157,204.10737989303544
forward,21.6307719693235,3.0662206884765832,204.22119816536454
forward,21.47266333532146,359.3500011522935,204.44048821885698
forward,21.918758357940625,359.03073564556803,205.2364238232169
forward,20.88243253819481,358.9267501776011,204.3939473098525
forward,22.743232200200158,358.6689763837256,204.28734171728695
forward,22.621827295250473,358.7002563022467,204.33300836207766
forward,20.74701208506826,358.05750508566234,203.8434067419928
forward,21.588088409652798,358.6398019777378,204.1041560437472
forward,22.40822508178937,357.30911015924664,203.45247403465794
forward,23.047747646608713,357.0905686517986,203.96857678872246
forward,23.255269284161212,357.49858366224765,203.31085689240692
forward,23.071018101110948,357.16134990216744,203.91526033206134
forward,22.77829668385171,357.8174311934124,204.020062754686
forward,23.64937119927095,357.16956085676685,203.39052421888593
